date,unique_users,tweet_count,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2017-03-20,55930,290379,83,0,79,0,1,0,2.8583334194277134e-4,0,0.0014124798855712497,0,3.4437752041297754e-6,0,1,645,133,416025,17689
2017-03-21,54944,287698,83,2,77,2,6,0,2.8849696556806096e-4,6.951734110073758e-6,0.001401426907396622,3.6400698893418755e-5,2.0855202330221275e-5,0,1,646,134,417316,17956
2017-03-22,55574,292637,121,0,113,0,4,0,4.1348154881303456e-4,0,0.002033324936121208,0,1.3668811531009407e-5,0,1,647,135,418609,18225
2017-03-23,55677,297165,111,2,100,1,4,0,3.7352985715006815e-4,6.730267696397624e-6,0.0017960737827109937,1.7960737827109936e-5,1.3460535392795248e-5,0,1,648,136,419904,18496
2017-03-24,55416,291073,99,0,89,0,3,0,3.401208631511683e-4,0,0.00160603435830807,0,1.0306692822762674e-5,0,1,649,137,421201,18769
2017-03-25,51413,258483,88,0,80,0,5,0,3.4044792113988156e-4,0,0.0015560266858576624,0,1.9343631882947815e-5,0,1,650,138,422500,19044
2017-03-26,49830,250912,78,0,73,0,6,0,3.108659609743655e-4,0,0.0014649809351796107,0,2.3912766228797348e-5,0,1,651,139,423801,19321
2017-03-27,54451,274029,99,0,87,0,3,0,3.61275631411274e-4,0,0.0015977667995078144,0,1.0947746406402242e-5,0,1,652,140,425104,19600
2017-03-28,55532,284914,103,0,95,0,1,0,3.6151259678359084e-4,0,0.00171072534754736,0,3.5098310367338916e-6,0,1,653,141,426409,19881
2017-03-29,55309,282081,88,0,77,0,2,0,3.1196713000875633e-4,0,0.0013921784881303224,0,7.0901620456535534e-6,0,1,654,142,427716,20164
2017-03-30,55533,285442,84,0,72,0,2,0,2.9428044926815253e-4,0,0.0012965263897142239,0,7.006677363527442e-6,0,1,655,143,429025,20449
2017-03-31,55701,281462,73,0,67,0,3,0,2.5936005570911883e-4,0,0.0012028509362489003,0,1.0658632426402143e-5,0,1,656,144,430336,20736
2017-04-01,51374,255557,70,0,66,0,1,0,2.7391149528285276e-4,0,0.0012846965391053841,0,3.913021361183611e-6,0,1,657,145,431649,21025
2017-04-02,49732,253907,67,0,59,0,2,0,2.6387614362739114e-4,0,0.0011863588836161828,0,7.876899809772869e-6,0,1,658,146,432964,21316
2017-04-03,55809,291949,106,3,93,3,3,0,3.630771127833971e-4,1.0275767342926332e-5,0.0016663978928129872,5.3754770735902814e-5,1.0275767342926332e-5,0,1,659,147,434281,21609
2017-04-04,56517,297577,90,0,83,0,0,0,3.0244272910876847e-4,0,0.0014685846736380204,0,0,0,1,660,148,435600,21904
2017-04-05,56636,296445,108,0,99,0,10,0,3.643171583261651e-4,0,0.0017480048025990537,0,3.3733070215385654e-5,0,1,661,149,436921,22201
2017-04-06,56284,290058,85,0,80,0,2,0,2.930448393080005e-4,0,0.0014213630872006253,0,6.895172689600011e-6,0,1,662,150,438244,22500
2017-04-07,57211,303650,75,0,70,0,3,0,2.469948954388276e-4,0,0.001223540927444023,0,9.879795817553103e-6,0,1,663,151,439569,22801
2017-04-08,50239,247568,42,0,37,0,1,0,1.696503586893298e-4,0,7.364796273811183e-4,0,4.039294254507852e-6,0,1,664,152,440896,23104
2017-04-09,49298,249532,45,0,43,0,1,0,1.8033759197217192e-4,0,8.722463385938577e-4,0,4.007502043826043e-6,0,1,665,153,442225,23409
2017-04-10,54766,280092,85,0,81,0,1,0,3.0347171643602816e-4,0,0.0014790198298214221,0,3.570255487482684e-6,0,1,666,154,443556,23716
2017-04-11,56351,299987,84,2,80,2,2,0,2.800121338591339e-4,6.6669555680746165e-06,0.0014196731202640591,3.549182800660148e-5,6.6669555680746165e-06,0,1,667,155,444889,24025
2017-04-12,56615,300909,74,0,71,0,1,0,2.4592152444759046e-4,0,0.0012540846065530336,0,3.3232638438863575e-6,0,1,668,156,446224,24336
2017-04-13,55798,292327,88,1,76,1,1,0,3.0103274757377867e-4,3.4208266769747576e-6,0.001362055987669809,1.7921789311444855e-5,3.4208266769747576e-6,0,1,669,157,447561,24649
2017-04-14,54330,284906,65,0,61,0,3,0,2.2814542340280654e-4,0,0.0011227682679919014,0,1.0529788772437225e-5,0,1,670,158,448900,24964
2017-04-15,49713,257644,68,1,58,1,2,0,2.639300740556737e-4,3.88132461846579e-6,0.001166696839860801,2.0115462756220705e-5,7.76264923693158e-6,0,1,671,159,450241,25281
2017-04-16,51261,276039,88,1,66,1,1,0,3.1879553251533296e-4,3.6226765058560567e-6,0.0012875285304617546,1.950800803729931e-5,3.6226765058560567e-6,0,1,672,160,451584,25600
2017-04-17,53821,292575,71,1,59,1,3,0,2.4267281893531573e-4,3.417927027257968e-6,0.0010962263800375319,1.8580108136229353e-5,1.0253781081773904e-5,0,1,673,161,452929,25921
2017-04-18,56541,315627,91,0,84,0,2,0,2.8831500473660367e-4,0,0.0014856475831697353,0,6.336593510694586e-6,0,1,674,162,454276,26244
2017-04-19,57374,322827,94,1,89,1,4,0,2.9117762764576695e-4,3.097634336657095e-6,0.0015512252936870359,1.7429497681876808e-5,1.239053734662838e-5,0,1,675,163,455625,26569
2017-04-20,57618,317332,99,1,91,1,2,0,3.1197610073991906e-4,3.1512737448476672e-6,0.001579367558749002,1.7355687458780242e-5,6.3025474896953344e-6,0,1,676,164,456976,26896
2017-04-21,55727,299812,110,0,95,0,1,0,3.6689658852881137e-4,0,0.0017047391749062393,0,3.3354235320801036e-6,0,1,677,165,458329,27225
2017-04-22,51644,274301,57,0,49,0,2,0,2.078009194279277e-4,0,9.488033459840446e-4,0,7.291260330804481e-6,0,1,678,166,459684,27556
2017-04-23,50736,286052,58,0,54,0,2,0,2.0276033728133347e-4,0,0.0010643330179754022,0,6.991735768321843e-6,0,1,679,167,461041,27889
2017-04-24,55077,300141,99,1,88,1,1,0,3.2984497286275453e-4,3.3317674026540858e-6,0.001597763131615738,1.8156399222906114e-5,3.3317674026540858e-6,0,1,680,168,462400,28224
2017-04-25,56289,311268,85,0,76,0,7,0,2.7307657709754935e-4,0,0.0013501749897848602,0,2.248865929038642e-5,0,1,681,169,463761,28561
2017-04-26,57432,323893,84,0,77,0,2,0,2.5934490711438654e-4,0,0.0013407159771555927,0,6.174878740818727e-6,0,1,682,170,465124,28900
2017-04-27,56544,314158,74,0,72,0,1,0,2.3555026451658082e-4,0,0.0012733446519524619,0,3.183111682656498e-6,0,1,683,171,466489,29241
2017-04-28,57124,325950,100,0,95,0,2,0,3.0679552078539653e-4,0,0.001663048806106015,0,6.135910415707931e-6,0,1,684,172,467856,29584
2017-04-29,51172,282841,79,0,71,0,2,0,2.793088696476112e-4,0,0.0013874775267724536,0,7.071110623990157e-6,0,1,685,173,469225,29929
2017-04-30,50009,276153,107,2,99,2,4,0,3.8746636828135126e-4,7.2423620239504916e-6,0.0019796436641404546,3.9992801295766765e-5,1.4484724047900983e-5,0,1,686,174,470596,30276
2017-05-01,55071,316937,206,1,194,1,3,0,6.499714454292178e-4,3.15520119140397e-6,0.0035227252092752993,1.815837736739845e-5,9.46560357421191e-6,0,1,687,175,471969,30625
2017-05-02,56879,332085,99,0,95,0,4,0,2.9811644609060935e-4,0,0.0016702122048559223,0,1.2045108932953912e-5,0,1,688,176,473344,30976
2017-05-03,57753,338953,101,2,90,2,5,0,2.979764156092438e-4,5.900523081371164e-6,0.0015583606046439145,3.463023565875366e-5,1.475130770342791e-5,0,1,689,177,474721,31329
2017-05-04,58647,354857,135,0,120,0,7,0,3.804349357628566e-4,0,0.002046140467543097,0,1.9726255928444416e-5,0,1,690,178,476100,31684
2017-05-05,57180,325242,111,1,107,1,5,0,3.41284335971369e-4,3.074633657399721e-6,0.0018712836656173486,1.7488632388947183e-5,1.5373168286998604e-5,0,1,691,179,477481,32041
2017-05-06,50755,284656,100,0,97,0,3,0,3.5130121971783484e-4,0,0.0019111417594325681,0,1.0539036591535046e-5,0,1,692,180,478864,32400
2017-05-07,50521,290359,70,3,67,3,3,0,2.4108086885545136e-4,1.0332037236662201e-5,0.001326181191979573,5.938124740207043e-5,1.0332037236662201e-5,0,1,693,181,480249,32761
2017-05-08,55361,319822,84,0,80,0,1,0,2.6264609689139585e-4,0,0.001445060602229006,0,3.1267392487070935e-6,0,1,694,182,481636,33124
2017-05-09,56478,339222,123,0,119,0,2,0,3.625944072023631e-4,0,0.002107015120932044,0,5.895844019550619e-6,0,1,695,183,483025,33489
2017-05-10,58764,362392,219,1,175,1,4,0,6.04317976114263e-4,2.759442813307137e-6,0.002978013749914914,1.701722142808522e-5,1.1037771253228548e-5,0,1,696,184,484416,33856
2017-05-11,56724,333670,110,1,94,1,2,0,3.296670362933437e-4,2.9969730572122155e-6,0.0016571468866793597,1.7629222198716593e-5,5.993946114424431e-6,0,1,697,185,485809,34225
2017-05-12,56102,330206,111,1,105,1,3,0,3.3615379490378733e-4,3.028412566700787e-6,0.0018715910306227942,1.782467648212185e-5,9.08523770010236e-6,0,1,698,186,487204,34596
2017-05-13,50316,289944,106,3,90,2,0,0,3.6558783765140853e-4,1.0346825593907789e-5,0.0017886954447889339,3.974878766197631e-5,0,0,1,699,187,488601,34969
2017-05-14,50775,294360,79,0,66,0,2,0,2.68378855822802e-4,0,0.0012998522895125554,0,6.794401413235494e-6,0,1,700,188,490000,35344
2017-05-15,53316,310317,97,0,87,0,2,0,3.1258358388357713e-4,0,0.0016317803286067971,0,6.445022348114992e-6,0,1,701,189,491401,35721
2017-05-16,55839,349424,107,0,85,0,2,0,3.062182334355969e-4,0,0.0015222335643546626,0,5.723705297861624e-6,0,1,702,190,492804,36100
2017-05-17,55874,352197,93,1,78,1,7,0,2.640567636862324e-4,2.839320039636908e-6,0.0013959981386691485,1.7897412034219852e-5,1.9875240277458353e-5,0,1,703,191,494209,36481
2017-05-18,57251,354948,89,0,74,0,3,0,2.5074095360447165e-4,0,0.0012925538418542908,0,8.451942256330504e-6,0,1,704,192,495616,36864
2017-05-19,54158,323280,140,1,93,1,4,0,4.3306112348428605e-4,3.093293739173472e-6,0.001717197828575649,1.8464492780383324e-5,1.2373174956693887e-5,0,1,705,193,497025,37249
2017-05-20,50786,311511,85,1,73,1,3,0,2.7286355859022635e-4,3.2101595128261924e-6,0.0014374040089788524,1.9690465876422637e-5,9.630478538478577e-6,0,1,706,194,498436,37636
2017-05-21,50047,329898,91,1,79,1,3,0,2.7584283627060484e-4,3.0312399590176357e-6,0.0015785161947769097,1.998121765540392e-5,9.093719877052907e-6,0,1,707,195,499849,38025
2017-05-22,55062,362875,107,0,86,0,2,0,2.9486737857388907e-4,0,0.001561875703752134,0,5.511539786427834e-6,0,1,708,196,501264,38416
2017-05-23,57814,384409,86,0,79,0,3,0,2.2372004817785223e-4,0,0.0013664510326218563,0,7.80418772713438e-6,0,1,709,197,502681,38809
2017-05-24,56994,364802,92,3,79,3,5,1,2.5219159982675535e-4,8.2236391247855e-6,0.0013861108186826684,5.2637119696810194e-5,1.3706065207975833e-5,2.7412130415951667e-6,1,710,198,504100,39204
2017-05-25,56445,351284,105,0,94,0,5,0,2.9890345133851815e-4,0,0.0016653379395872088,0,1.4233497682786578e-5,0,1,711,199,505521,39601
2017-05-26,56442,359189,82,0,76,0,0,0,2.2829206907783924e-4,0,0.001346515006555402,0,0,0,1,712,200,506944,40000
2017-05-27,49889,313333,81,1,74,1,2,0,2.5851091330948223e-4,3.1914927569071882e-6,0.0014832929102607788,2.0044498787307823e-5,6.3829855138143764e-6,0,1,713,201,508369,40401
2017-05-28,48835,313843,61,0,57,0,2,0,1.9436469827270323e-4,0,0.0011671956588512338,0,6.3726130581214174e-6,0,1,714,202,509796,40804
2017-05-29,52364,331803,84,1,68,1,2,0,2.531622679722607e-4,3.0138365234792935e-6,0.0012986020930410205,1.909708960354442e-5,6.027673046958587e-6,0,1,715,203,511225,41209
2017-05-30,54481,351475,69,0,61,0,0,0,1.9631552742015792e-4,0,0.0011196563939722104,0,0,0,1,716,204,512656,41616
2017-05-31,56573,373017,111,0,87,0,1,0,2.9757356903304673e-4,0,0.001537836070210171,0,2.6808429642616826e-6,0,1,717,205,514089,42025
2017-06-01,58021,383400,83,0,76,0,1,0,2.1648408972352635e-4,0,0.0013098705641060996,0,2.608242044861763e-6,0,1,718,206,515524,42436
2017-06-02,57593,380058,103,0,97,0,3,0,2.710112667013982e-4,0,0.0016842324588057576,0,7.89353203984655e-6,0,1,719,207,516961,42849
2017-06-03,52111,347447,106,2,97,2,6,0,3.0508250179164017e-4,5.7562736187101915e-6,0.0018614112183608067,3.837961274970736e-5,1.7268820856130577e-5,0,1,720,208,518400,43264
2017-06-04,51322,356314,93,4,84,3,2,0,2.610057421263268e-4,1.1226053424788248e-5,0.0016367249912318303,5.845446397256537e-5,5.613026712394124e-6,0,1,721,209,519841,43681
2017-06-05,56224,379937,73,1,71,1,1,0,1.921371174694752e-4,2.6320153078010303e-6,0.001262805919180421,1.7785998861696074e-5,2.6320153078010303e-6,0,1,722,210,521284,44100
2017-06-06,55907,371068,88,1,80,1,5,0,2.3715329804779717e-4,2.6949238414522404e-6,0.001430947824064965,1.788684780081206e-5,1.3474619207261203e-5,0,1,723,211,522729,44521
2017-06-07,56325,373600,126,0,112,0,1,0,3.372591006423983e-4,0,0.0019884598313359963,0,2.676659528907923e-6,0,1,724,212,524176,44944
2017-06-08,57932,416009,92,0,85,0,8,0,2.2114906167895406e-4,0,0.0014672374508043914,0,1.9230353189474267e-5,0,1,725,213,525625,45369
2017-06-09,56038,383644,87,0,80,0,1,0,2.2677273722513581e-4,0,0.0014276026981690996,0,2.6065831864958136e-6,0,1,726,214,527076,45796
2017-06-10,51564,356334,138,1,131,1,5,0,3.872771051878294e-4,2.806355834694416e-6,0.0025405321542161198,1.9393375223023814e-5,1.403177917347208e-5,0,1,727,215,528529,46225
2017-06-11,49211,333183,153,0,143,0,0,0,4.5920710240318386e-4,0,0.002905854382150332,0,0,0,1,728,216,529984,46656
2017-06-12,55243,382150,114,0,107,0,2,0,2.9831218108072747e-4,0,0.0019368969824231125,0,5.2335470365039904e-6,0,1,729,217,531441,47089
2017-06-13,58211,443377,133,2,125,2,4,0,2.9997045403798575e-4,4.5108338953080565e-6,0.0021473604645170156,3.435776743227225e-5,9.021667790616113e-6,0,1,730,218,532900,47524
2017-06-14,57974,416238,113,0,95,0,4,0,2.714792979016813e-4,0,0.0016386656087211508,0,9.609886651386947e-6,0,1,731,219,534361,47961
2017-06-15,57320,408081,196,1,172,1,11,0,4.802968038208101e-4,2.4504938970449494e-6,0.003000697836706211,1.7445917655268667e-5,2.6955432867494445e-5,0,1,732,220,535824,48400
