,cat_rat,ccpr_rat,polrt,cvrt,hrai,hrsd,country,year,idcode,PIRI,Dis,Kill,Pris,Tort,Polity2,Civilwar2,War,gdppc,pop,Media_ai_rn,Media_ai_br,Media_ai_tot,Media_ec,Media_nw,Media_tot,Media_ave,INGO_uia,UNShame,intensity,yearLag1,PIRILag1,PIRILag2,PIRILead1,polrtLag1,polrtLag2,polrtLead1,democratic,Media_ai_tot_ph,logAI,AIShame,log_gdppc,log_pop
4963,1,0,6,4,4,4,INDONES,1998,850,8,2,2,2,2,-5,0,0,707.078125,2.01E+08,23,20,43,7,9,16,8,1002,1,3,1997,8,7,8,7,7,4,0,43,3.744359367,1,6.561141162,19.11881547
4964,1,0,4,4,4,4,INDONES,1999,850,8,2,2,2,2,7,0,0,703.2163086,2.04E+08,35,22,57,9,11,20,10,1027,1,3,1998,8,8,7,6,7,3,1,57,4.026210519,1,6.555664538,19.13363055
4965,1,0,3,4,4,4,INDONES,2000,850,7,2,2,1,2,7,0,0,728.1688843,2.06E+08,20,15,35,12,9,21,10.5,NA,1,3,1999,8,8,7,4,6,3,1,35,3.538507312,1,6.590533005,19.14338673
5015,1,1,1,1,1,1,AUSTRAL,1996,900,1,0,0,0,1,10,0,0,18243.68945,18300000,8,4,12,0,0,0,0,1951,0,1,1995,0,2,1,1,1,1,1,12,2.468065901,1,9.811574516,16.72241162
5016,1,1,1,1,1,1,AUSTRAL,1997,900,1,0,0,0,1,10,0,0,18830.88086,18500000,6,5,11,0,1,1,0.5,2016,0,2,1996,1,0,1,1,1,1,1,11,2.381054524,1,9.8432534,16.73328129
5017,1,1,1,1,1,1,AUSTRAL,1998,900,1,0,0,0,1,10,0,0,19599.17969,18800000,4,5,9,0,0,0,0,2073,0,1,1997,1,1,1,1,1,1,1,9,2.180383828,1,9.883242992,16.74936743
5018,1,1,1,1,1,1,AUSTRAL,1999,900,1,0,0,0,1,10,0,0,20103.65039,1.90E+07,2,0,2,1,1,2,1,2142,0,2,1998,1,1,1,1,1,1,1,2,0.676306431,1,9.908656689,16.75994954
5019,1,1,1,1,1,1,AUSTRAL,2000,900,1,0,0,0,1,10,0,0,20284.65039,19200000,7,1,8,2,1,3,1.5,NA,0,2,1999,1,1,1,1,1,1,1,8,2.062600793,1,9.917619741,16.77042084
5042,0,0,2,4,3,3,PAPUA-NG,1996,910,6,2,2,0,2,10,0,0,781.8787842,4639770,2,3,5,0,0,0,0,383,0,1,1995,3,3,4,2,2,2,1,5,1.592597163,1,6.661699721,15.35017535
5043,0,0,2,4,2,3,PAPUA-NG,1997,910,4,1,1,0,2,10,0,0,732.2609863,4760730,3,4,7,0,0,0,0,396,0,1,1996,6,3,2,2,2,2,1,7,1.9290694,1,6.596136989,15.37591158
5044,0,0,2,3,2,2,PAPUA-NG,1998,910,2,0,1,0,1,10,0,0,687.0432739,4882810,0,0,0,0,0,0,0,401,0,0,1997,4,6,3,2,2,2,1,0.01,-4.622010935,0,6.53239728,15.40123143
5045,0,0,2,3,2,3,PAPUA-NG,1999,910,3,0,1,0,2,10,0,0,720.7286987,5005920,0,0,0,0,0,0,0,399,0,0,1998,2,4,2,2,2,2,1,0.01,-4.622010935,0,6.580262782,15.42613177
5046,0,0,2,3,NA,2,PAPUA-NG,2000,910,2,0,1,0,1,10,0,0,694.6046143,5130000,0,0,0,0,0,0,0,NA,0,0,1999,3,2,3,2,2,2,1,0.01,-4.622010935,0,6.543342783,15.45061622
5105,1,1,1,1,1,1,N-ZEAL,1996,920,0,0,0,0,0,10,0,0,16870.9707,3732000,0,0,0,0,0,0,0,1328,0,0,1995,0,0,0,1,1,1,1,0.01,-4.622010935,0,9.733349714,15.13245484
5106,1,1,1,1,1,1,N-ZEAL,1997,920,0,0,0,0,0,10,0,0,16892.7207,3782400,0,0,0,0,0,0,0,1373,0,0,1996,0,0,0,1,1,1,1,0.01,-4.622010935,0,9.73463808,15.14586929
5107,1,1,1,1,1,1,N-ZEAL,1998,920,0,0,0,0,0,10,0,0,16815.35938,3815000,0,0,0,0,0,0,0,1399,0,0,1997,0,0,0,1,1,1,1,0.01,-4.622010935,0,9.730047996,15.15445122
5108,1,1,1,1,1,1,N-ZEAL,1999,920,0,0,0,0,0,10,0,0,17541.61914,3835100,1,0,1,0,0,0,0,1445,0,1,1998,0,0,0,1,1,1,1,1,-0.016840749,1,9.772331573,15.15970607
5109,1,1,1,1,1,1,N-ZEAL,2000,920,0,0,0,0,0,10,0,0,17902.25,3857800,0,0,0,0,0,0,0,NA,0,0,1999,0,0,0,1,1,1,1,0.01,-4.622010935,0,9.792681682,15.16560763
5238,0,1,4,3,1,1,FIJI,1996,950,1,0,0,0,1,5,0,0,2083.301025,775790,0,0,0,0,0,0,0,333,0,0,1995,0,0,1,4,4,4,0,0.01,-4.622010935,0,7.641708946,13.56163714
5239,0,1,4,3,1,1,FIJI,1997,950,1,0,0,0,1,5,0,0,2046.922974,782830,0,0,0,0,0,0,0,336,0,0,1996,1,0,1,4,4,4,0,0.01,-4.622010935,0,7.624092956,13.57067084
5240,0,1,4,3,1,1,FIJI,1998,950,1,0,0,0,1,5,0,0,2055.302979,791170,1,0,1,0,0,0,0,340,0,1,1997,1,1,1,4,4,2,0,1,-0.016840749,1,7.628178551,13.58126814
5241,0,1,2,3,1,1,FIJI,1999,950,1,0,0,0,1,6,0,0,2224.009033,801000,1,0,1,0,0,0,0,342,0,1,1998,1,1,1,4,4,6,1,1,-0.016840749,1,7.707066717,13.59361623
5242,0,1,6,3,4,3,FIJI,2000,950,1,0,1,0,0,5,0,0,2132.715088,811900,4,1,5,0,0,0,0,NA,0,1,1999,1,1,2,2,4,4,0,5,1.592597163,1,7.665151136,13.60713246
