,cat_rat,ccpr_rat,polrt,cvrt,hrai,hrsd,country,year,idcode,PIRI,Dis,Kill,Pris,Tort,Polity2,Civilwar2,War,gdppc,pop,Media_ai_rn,Media_ai_br,Media_ai_tot,Media_ec,Media_nw,Media_tot,Media_ave,INGO_uia,UNShame,intensity,yearLag1,PIRILag1,PIRILag2,PIRILead1,polrtLag1,polrtLag2,polrtLead1,democratic,Media_ai_tot_ph,logAI,AIShame,log_gdppc,log_pop
1419,1,1,2,2,1,1,HUNGARY,1990,310,0,0,0,0,0,10,0,0,4168.645996,10400000,0,4,4,0,0,0,0,1178,0,1,1989,0,1,0,4,5,2,1,4,1.369453612,0,8.335346561,16.15731636
1420,1,1,2,2,1,1,HUNGARY,1991,310,0,0,0,0,0,10,0,0,3679.654053,10300000,0,3,3,0,0,0,0,1270,0,1,1990,0,0,0,2,4,2,1,3,1.08177154,0,8.210574019,16.14765445
1421,1,1,2,2,2,1,HUNGARY,1992,310,0,0,0,0,0,10,0,0,3574.503906,10300000,0,6,6,0,0,0,0,1404,0,1,1991,0,0,1,2,2,1,1,6,1.77491872,0,8.181581678,16.14765445
1422,1,1,1,2,2,1,HUNGARY,1993,310,1,0,0,0,1,10,0,0,3564.268066,10300000,0,6,6,0,0,0,0,1517,0,1,1992,0,0,0,2,2,1,1,6,1.77491872,0,8.178714001,16.14765445
1423,1,1,1,2,1,1,HUNGARY,1994,310,0,0,0,0,0,10,0,0,3681.114014,10300000,1,2,3,0,0,0,0,1617,0,1,1993,1,0,0,1,2,1,1,3,1.08177154,1,8.210970706,16.14765445
1424,1,1,1,2,1,2,HUNGARY,1995,310,0,0,0,0,0,10,0,0,3747.63208,10200000,0,1,1,0,0,0,0,1710,0,1,1994,0,1,1,1,1,1,1,1,-0.016840749,0,8.228879474,16.13789828
1446,0,0,2,2,1,1,CZECH REP,1990,315,0,0,0,0,0,8,0,0,5249.89209,10400000,0,0,0,1,1,2,1,NA,0,1,1989,2,3,0,6,7,2,1,0.01,-4.622010935,0,8.565962801,16.15731636
1447,0,0,2,2,1,1,CZECH REP,1991,315,0,0,0,0,0,8,0,0,4664.597168,10300000,0,0,0,0,1,1,0.5,NA,0,1,1990,0,2,0,2,6,2,1,0.01,-4.622010935,0,8.447756758,16.14765445
1448,0,0,2,2,2,1,CZECH REP,1992,315,0,0,0,0,0,8,0,0,4636.518066,10300000,0,0,0,0,0,0,0,NA,0,0,1991,0,0,0,2,2,1,1,0.01,-4.622010935,0,8.441718947,16.14765445
1449,1,1,1,2,1,1,CZECH REP,1993,315,0,NA,NA,NA,NA,10,0,0,4633.589844,10300000,0,3,3,0,0,0,0,1359,0,1,1992,0,0,2,2,2,1,1,3,1.08177154,0,8.441087191,16.14765445
1450,1,1,1,2,1,1,CZECH REP,1994,315,2,NA,NA,NA,NA,10,0,0,4734.12207,10300000,0,2,2,0,0,0,0,1217,0,1,1993,0,0,3,1,2,1,1,2,0.676306431,0,8.462551576,16.14765445
1451,1,1,1,2,2,1,CZECH REP,1995,315,3,NA,NA,NA,NA,10,0,0,5017.99707,10300000,1,0,1,0,0,0,0,1116,0,1,1994,2,0,0,1,1,1,1,1,-0.016840749,1,8.520786143,16.14765445
1478,1,1,2,3,1,1,SLOVAK,1995,317,1,0,0,0,1,7,0,0,3146.240967,5363700,0,1,1,0,0,0,0,726,0,1,1994,0,2,2,2,3,2,1,1,-0.016840749,0,8.053963675,15.49516459
1493,0,1,1,2,2,3,ITALY,1983,325,1,0,0,0,1,10,0,0,13314.08008,56600000,0,2,2,0,0,0,0,1952,0,1,1982,1,1,0,1,1,1,1,2,0.676306431,0,9.496577407,17.85151954
1494,0,1,1,1,2,1,ITALY,1984,325,0,0,0,0,0,10,0,0,13678.19043,56600000,0,4,4,0,0,0,0,2019,0,1,1983,1,1,1,1,1,1,1,4,1.369453612,0,9.523557904,17.85151954
1495,0,1,1,1,2,1,ITALY,1985,325,1,0,0,0,1,10,0,0,14081.08008,56600000,0,2,2,0,0,0,0,2019,0,1,1984,0,1,0,1,1,1,1,2,0.676306431,0,9.552587337,17.85151954
1496,0,1,1,1,2,1,ITALY,1986,325,0,0,0,0,0,10,0,0,14435.99023,56600000,0,4,4,0,0,0,0,1702,0,1,1985,1,0,2,1,1,1,1,4,1.369453612,0,9.577479689,17.85151954
1497,0,1,1,1,2,2,ITALY,1987,325,2,0,0,1,1,10,0,0,14865.30957,56600000,0,4,4,0,0,0,0,2097,0,1,1986,0,1,0,1,1,1,1,4,1.369453612,0,9.606785561,17.85151954
1498,0,1,1,1,3,1,ITALY,1988,325,0,0,0,0,0,10,0,0,15444.94043,56600000,0,2,2,0,0,0,0,2266,0,1,1987,2,0,2,1,1,1,1,2,0.676306431,0,9.645036748,17.85151954
1499,1,1,1,1,2,1,ITALY,1989,325,2,0,0,1,1,10,0,0,15876.38965,56700000,0,4,4,0,0,0,0,2381,0,1,1988,0,2,1,1,1,1,1,4,1.369453612,0,9.672588357,17.85328477
1500,1,1,1,1,2,1,ITALY,1990,325,1,0,0,0,1,10,0,0,16176.38965,56700000,0,2,2,0,0,0,0,2480,0,1,1989,2,0,1,1,1,1,1,2,0.676306431,0,9.691308029,17.85328477
1501,1,1,1,1,2,1,ITALY,1991,325,1,0,0,0,1,10,0,0,16392.01953,56800000,0,5,5,0,0,0,0,2557,0,1,1990,1,2,1,1,1,1,1,5,1.592597163,0,9.704549881,17.85504688
1502,1,1,1,2,2,1,ITALY,1992,325,1,0,0,0,1,10,1,0,16485.32031,56900000,0,8,8,0,0,0,0,2644,0,1,1991,1,1,1,1,1,1,1,8,2.062600793,0,9.710225586,17.8568059
1503,1,1,1,3,2,2,ITALY,1993,325,1,0,0,0,1,10,0,0,16285.20996,5.70E+07,0,9,9,0,0,0,0,2731,0,1,1992,1,1,2,1,1,1,1,9,2.180383828,0,9.698012611,17.85856183
1504,1,1,1,2,2,2,ITALY,1994,325,2,0,0,0,2,10,0,0,16624.00977,57100000,0,8,8,0,0,0,0,2791,0,1,1993,1,1,2,1,1,1,1,8,2.062600793,0,9.718603301,17.86031467
1505,1,1,1,2,2,2,ITALY,1995,325,2,0,0,0,2,10,0,0,17084.94922,57200000,2,7,9,0,0,0,0,2861,0,1,1994,2,1,1,1,1,1,1,9,2.180383828,1,9.745953192,17.86206446
1592,0,0,7,7,3,3,ALBANIA,1983,339,6,0,2,2,2,-9,0,0,1101.165039,2838000,0,0,0,1,0,1,0.5,68,1,2,1982,6,7,7,7,7,7,0,0.01,-4.622010935,0,7.004124025,14.85861014
1601,0,1,4,3,2,2,ALBANIA,1992,339,2,0,0,1,1,5,0,0,657.7507935,3297640,0,5,5,0,0,0,0,88,1,2,1991,4,5,2,4,7,2,0,5,1.592597163,0,6.488826126,15.00871762
1602,0,1,2,4,2,2,ALBANIA,1993,339,2,0,0,1,1,5,0,0,725.0128174,3278910,0,4,4,0,0,0,0,134,1,2,1992,2,4,1,4,4,3,0,4,1.369453612,0,6.586189334,15.00302161
1603,1,1,3,4,3,2,ALBANIA,1994,339,1,0,0,0,1,5,0,0,802.4069824,3241140,4,9,13,0,0,0,0,179,1,2,1993,2,2,4,2,4,3,0,13,2.548108608,1,6.687615939,14.99143568
1604,1,1,3,4,3,2,ALBANIA,1995,339,4,0,2,1,1,5,0,0,889.2235718,3185000,3,8,11,0,0,0,0,216,0,1,1994,1,2,4,3,2,4,0,11,2.381054524,1,6.790348691,14.97396285
1631,1,1,4,3,1,1,FYRM,1995,343,1,0,0,0,1,6,0,0,1576.802002,1966000,0,2,2,0,0,0,0,149,0,1,1994,1,1,2,4,3,4,1,2,0.676306431,0,7.363154025,14.49151158
1657,1,1,4,4,2,5,CROATIA,1994,344,4,1,1,1,1,-3,0,0,3137.093018,4650000,0,3,3,0,0,0,0,496,0,1,1993,6,6,6,4,4,4,0,3,1.08177154,0,8.05105186,15.35237778
1658,1,1,4,4,5,5,CROATIA,1995,344,6,1,2,2,1,-5,0,0,3337.125,4670000,3,4,7,1,0,1,0.5,684,0,2,1994,4,6,1,4,4,4,0,7,1.9290694,1,8.112864937,15.35666963
1748,1,1,1,2,NA,NA,SLOVENIA,1994,349,0,0,0,0,0,10,0,0,7509.644043,1988900,0,2,2,0,0,0,0,528,NA,NA,1993,0,0,0,1,2,1,1,2,0.676306431,0,8.923943346,14.50309228
1749,1,1,1,2,NA,NA,SLOVENIA,1995,349,0,0,0,0,0,10,0,0,7813.754883,1990000,0,2,2,0,0,0,0,707,NA,NA,1994,0,0,0,1,1,1,1,2,0.676306431,0,8.963640906,14.5036452
1764,0,0,1,2,2,1,GREECE,1983,350,4,0,1,2,1,8,0,0,8122.63623,9847000,0,1,1,0,0,0,0,1078,0,1,1982,2,1,3,1,1,1,1,1,-0.016840749,0,9.002410039,16.1026774
1765,0,0,1,2,2,1,GREECE,1984,350,3,0,0,2,1,8,0,0,8244.914063,9896000,0,1,1,0,0,0,0,1125,0,1,1983,4,2,3,1,1,2,1,1,-0.016840749,0,9.017351812,16.10764119
1766,0,0,2,2,2,1,GREECE,1985,350,3,0,1,2,0,8,0,0,8419.499023,9934000,1,3,4,0,0,0,0,1125,0,1,1984,3,4,3,1,1,2,1,4,1.369453612,1,9.038305607,16.11147377
1767,0,0,2,2,3,1,GREECE,1986,350,3,0,1,2,0,10,0,0,8437.598633,9964000,0,2,2,0,0,0,0,1095,0,1,1985,3,3,2,2,1,2,1,2,0.676306431,0,9.040453025,16.11448916
1768,0,0,2,2,2,2,GREECE,1987,350,2,0,0,1,1,10,0,0,8216.499023,1.00E+07,0,4,4,0,0,0,0,1228,0,1,1986,3,3,3,2,2,2,1,4,1.369453612,0,9.013899488,16.11809565
1769,1,0,2,2,2,2,GREECE,1988,350,3,0,0,2,1,10,0,0,8538.079102,1.00E+07,0,3,3,0,0,0,0,1328,0,1,1987,2,3,3,2,2,1,1,3,1.08177154,0,9.052291332,16.11809565
1770,1,0,1,2,2,2,GREECE,1989,350,3,0,1,2,0,10,0,0,8815.966797,10100000,0,5,5,0,0,0,0,1392,0,1,1988,3,2,2,2,2,1,1,5,1.592597163,0,9.084319765,16.12804598
1771,1,0,1,2,2,1,GREECE,1990,350,2,0,0,1,1,10,0,0,8754.365234,10200000,0,5,5,0,0,0,0,1468,0,1,1989,3,3,0,1,2,1,1,5,1.592597163,0,9.077307739,16.13789828
1772,1,0,1,2,2,1,GREECE,1991,350,0,0,0,0,0,10,0,0,8938.665039,10300000,1,15,16,1,0,1,0.5,1515,0,2,1990,2,3,1,1,1,1,1,16,2.755747973,1,9.098141533,16.14765445
1773,1,0,1,2,2,2,GREECE,1992,350,1,0,0,0,1,10,0,0,8905.754883,10400000,1,10,11,0,0,0,0,1608,0,1,1991,0,2,3,1,1,1,1,11,2.381054524,1,9.094452963,16.15731636
1774,1,0,1,3,2,2,GREECE,1993,350,3,1,0,1,1,10,0,0,8682.875977,10500000,0,5,5,1,0,1,0.5,1681,0,2,1992,1,0,3,1,1,1,1,5,1.592597163,0,9.069108086,16.16688582
1775,1,0,1,3,3,2,GREECE,1994,350,3,0,0,2,1,10,0,0,8783.526367,10600000,4,9,13,0,0,0,0,1761,0,1,1993,3,1,2,1,1,1,1,13,2.548108608,1,9.080633242,16.17636456
1776,1,0,1,3,2,2,GREECE,1995,350,2,0,0,0,2,10,0,0,8899.646484,10600000,1,7,8,0,0,0,0,1848,0,1,1994,3,3,2,1,1,1,1,8,2.062600793,1,9.093766834,16.17636456
1791,0,1,1,2,1,1,CYPRUS,1983,352,0,0,0,0,0,10,0,0,5828.702148,632000,0,0,0,0,0,0,0,342,0,0,1982,0,1,2,1,1,1,1,0.01,-4.622010935,0,8.670549639,13.35664467
1792,0,1,1,2,1,1,CYPRUS,1984,352,2,1,1,0,0,10,0,0,6259.934082,640000,0,1,1,0,0,0,0,363,0,1,1983,0,0,0,1,1,1,1,1,-0.016840749,0,8.741924934,13.36922346
1793,0,1,1,2,1,1,CYPRUS,1985,352,0,0,0,0,0,10,0,0,6484.520996,648000,0,2,2,0,0,0,0,363,1,2,1984,2,0,0,1,1,1,1,2,0.676306431,0,8.777173231,13.38164598
1794,0,1,1,2,1,1,CYPRUS,1986,352,0,0,0,0,0,10,0,0,6663.009766,654000,0,0,0,0,0,0,0,371,1,1,1985,0,2,1,1,1,1,1,0.01,-4.622010935,0,8.804326578,13.39086263
1795,0,1,1,2,1,1,CYPRUS,1987,352,1,1,0,0,0,10,0,0,7068.916016,660000,0,2,2,0,0,0,0,408,1,2,1986,0,0,0,1,1,1,1,2,0.676306431,0,8.863462425,13.39999511
1796,0,1,1,2,1,1,CYPRUS,1988,352,0,0,0,0,0,10,0,0,7622.403809,665000,0,1,1,0,0,0,0,447,1,2,1987,1,0,0,1,1,1,1,1,-0.016840749,0,8.938847059,13.40754232
1797,0,1,1,1,1,1,CYPRUS,1989,352,0,0,0,0,0,10,0,0,8154.612793,671000,0,4,4,0,0,0,0,482,1,2,1988,0,1,1,1,1,1,1,4,1.369453612,0,9.006339033,13.41652442
1798,0,1,1,1,1,1,CYPRUS,1990,352,1,1,0,0,0,10,0,0,8629.771484,681000,1,7,8,0,0,0,0,504,1,2,1989,0,0,3,1,1,1,1,8,2.062600793,1,9.062973305,13.43131759
1799,1,1,1,1,1,1,CYPRUS,1991,352,3,1,0,1,1,10,0,0,8530.739258,694000,0,13,13,0,0,0,0,531,1,2,1990,1,0,1,1,1,1,1,13,2.548108608,0,9.051431302,13.45022724
1800,1,1,1,1,2,2,CYPRUS,1992,352,1,0,0,0,1,10,0,0,9161.024414,707000,1,11,12,0,0,0,0,558,1,2,1991,3,1,2,1,1,1,1,12,2.468065901,1,9.122713287,13.46878594
1801,1,1,1,1,2,2,CYPRUS,1993,352,2,0,0,1,1,10,0,0,9083.819336,718000,0,9,9,0,0,0,0,596,1,2,1992,1,3,2,1,1,1,1,9,2.180383828,0,9.114250015,13.48422485
1802,1,1,1,1,1,1,CYPRUS,1994,352,2,0,0,1,1,10,0,0,9513.761719,726000,1,19,20,0,0,0,0,609,1,2,1993,2,1,3,1,1,1,1,20,2.978891524,1,9.160494631,13.49530529
1803,1,1,1,1,2,2,CYPRUS,1995,352,3,1,0,1,1,10,0,0,10011.36035,732000,0,15,15,0,0,0,0,635,1,2,1994,2,2,1,1,1,1,1,15,2.691209452,0,9.211475762,13.50353579
1818,0,1,7,7,2,3,BULGARIA,1983,355,3,0,0,1,2,-7,0,0,1474.113037,8909000,0,0,0,0,0,0,0,575,0,0,1982,3,5,5,7,7,7,0,0.01,-4.622010935,0,7.295811757,16.00257256
1819,0,1,7,7,2,3,BULGARIA,1984,355,5,0,1,2,2,-7,0,0,1521.447998,8925000,0,1,1,0,0,0,0,592,0,1,1983,3,3,6,7,7,7,0,1,-0.016840749,0,7.327417791,16.00436689
1820,0,1,7,7,3,3,BULGARIA,1985,355,6,0,2,2,2,-7,0,0,1559.479004,8941000,1,3,4,0,0,0,0,592,0,1,1984,5,3,5,7,7,7,0,4,1.369453612,1,7.352107073,16.006158
1821,0,1,7,7,3,3,BULGARIA,1986,355,5,0,1,2,2,-7,0,0,1622.192993,8957000,1,7,8,0,0,0,0,590,0,1,1985,6,5,5,7,7,7,0,8,2.062600793,1,7.391534212,16.00794591
1822,1,1,7,7,3,3,BULGARIA,1987,355,5,0,1,2,2,-7,0,0,1717.723999,8971000,0,1,1,0,0,0,0,636,0,1,1986,5,6,3,7,7,7,0,1,-0.016840749,0,7.448755437,16.00950771
1823,1,1,7,7,3,3,BULGARIA,1988,355,3,0,0,2,1,-7,0,0,1903.600952,8981000,0,4,4,0,0,0,0,683,0,1,1987,5,5,3,7,7,7,0,4,1.369453612,0,7.551502609,16.01062179
1824,1,1,7,7,3,3,BULGARIA,1989,355,3,0,0,2,1,-7,0,0,1862.542969,8877000,1,5,6,2,0,2,1,711,0,2,1988,3,5,5,7,7,3,0,6,1.77491872,1,7.52969802,15.99897422
1825,1,1,3,4,2,2,BULGARIA,1990,355,5,0,1,2,2,8,0,0,1723.599976,8718000,0,3,3,0,0,0,0,745,0,1,1989,3,3,3,7,7,2,1,3,1.08177154,0,7.452170392,15.98090041
1826,1,1,2,3,2,1,BULGARIA,1991,355,3,0,1,1,1,8,0,0,1593.758057,8632000,0,5,5,1,0,1,0.5,787,0,2,1990,5,3,2,3,7,2,1,5,1.592597163,0,7.373850064,15.97098679
1827,1,1,2,3,2,2,BULGARIA,1992,355,2,0,0,1,1,8,0,0,1493.775024,8540000,0,5,5,0,0,0,0,877,0,1,1991,3,5,5,2,3,2,1,5,1.592597163,0,7.309061768,15.96027157
1828,1,1,2,2,2,2,BULGARIA,1993,355,5,0,1,2,2,8,0,0,1483.475952,8472000,0,8,8,1,0,1,0.5,953,0,2,1992,2,3,4,2,2,2,1,8,2.062600793,0,7.302143229,15.95227717
1829,1,1,2,2,3,2,BULGARIA,1994,355,4,0,1,1,2,8,0,0,1517.071045,8435000,4,8,12,0,0,0,0,1009,0,1,1993,5,2,3,2,2,2,1,12,2.468065901,1,7.324536811,15.94790027
1830,1,1,2,2,2,3,BULGARIA,1995,355,3,0,1,0,2,8,0,0,1566.963989,8400000,2,5,7,0,0,0,0,1045,0,1,1994,4,5,4,2,2,2,1,7,1.9290694,1,7.356895261,15.94374226
1872,0,1,7,6,3,3,ROMANIA,1983,360,4,1,1,1,1,-8,0,0,2048.75708,22600000,0,2,2,0,0,0,0,601,0,1,1982,4,4,5,7,7,7,0,2,0.676306431,0,7.624988586,16.93346046
1873,0,1,7,7,3,3,ROMANIA,1984,360,5,0,1,2,2,-8,0,0,2162.729004,22600000,0,7,7,0,0,0,0,606,0,1,1983,4,4,5,7,7,7,0,7,1.9290694,0,7.679126131,16.93346046
1874,0,1,7,7,3,3,ROMANIA,1985,360,5,1,1,2,1,-8,0,0,2151.074951,22700000,0,3,3,0,2,2,1,606,0,2,1984,5,4,5,7,7,7,0,3,1.08177154,0,7.673722973,16.93787548
1875,0,1,7,7,3,3,ROMANIA,1986,360,5,1,1,2,1,-8,0,0,2193.26001,22800000,0,9,9,0,0,0,0,595,0,1,1985,5,5,4,7,7,7,0,9,2.180383828,0,7.693144305,16.94227109
1876,0,1,7,7,3,3,ROMANIA,1987,360,4,1,0,1,2,-8,0,0,2199.547119,22900000,1,2,3,0,0,0,0,627,0,1,1986,5,5,2,7,7,7,0,3,1.08177154,1,7.696006763,16.94664747
1877,0,1,7,7,2,3,ROMANIA,1988,360,2,0,0,1,1,-8,0,0,2177.746094,23100000,0,2,2,1,0,1,0.5,642,1,3,1987,4,5,3,7,7,7,0,2,0.676306431,0,7.686045719,16.95534318
1878,0,1,7,7,4,4,ROMANIA,1989,360,3,1,1,0,1,-2,1,0,2042.759033,23200000,1,6,7,0,1,1,0.5,664,1,3,1988,2,4,4,7,7,6,0,7,1.9290694,1,7.62205664,16.95966284
1879,0,1,6,5,3,2,ROMANIA,1990,360,4,1,0,1,2,5,0,0,1923.795044,23200000,0,10,10,2,1,3,1.5,678,1,3,1989,3,2,3,7,7,5,0,10,2.285744344,0,7.5620551,16.95966284
1880,1,1,5,5,2,2,ROMANIA,1991,360,3,1,1,0,1,5,0,0,1677.214966,23200000,0,5,5,0,0,0,0,733,1,2,1990,4,3,2,6,7,4,0,5,1.592597163,0,7.424889938,16.95966284
1881,1,1,4,4,3,1,ROMANIA,1992,360,2,0,0,0,2,5,0,0,1555.51001,22800000,0,6,6,0,0,0,0,829,1,2,1991,3,4,1,5,6,4,0,6,1.77491872,0,7.349558751,16.94227109
1882,1,1,4,4,2,2,ROMANIA,1993,360,1,0,0,0,1,5,0,0,1581.379028,22800000,0,16,16,0,0,0,0,901,0,1,1992,2,3,2,4,5,4,0,16,2.755747973,0,7.366052548,16.94227109
1883,1,1,4,3,3,2,ROMANIA,1994,360,2,0,0,0,2,5,0,0,1645.899048,22700000,2,12,14,0,0,0,0,997,0,1,1993,1,2,2,4,4,4,0,14,2.622216581,1,7.406042048,16.93787548
1884,1,1,4,3,2,2,ROMANIA,1995,360,2,0,0,0,2,5,0,0,1767.631958,22700000,3,25,28,0,0,0,0,1062,0,1,1994,2,1,1,4,4,2,0,28,3.315363761,1,7.477396053,16.93787548
1910,1,1,3,4,4,5,RUSSIA,1994,365,3,0,1,0,2,4,1,0,1685.849976,1.48E+08,1,3,4,0,0,0,0,822,0,1,1993,4,5,7,3,3,3,0,4,1.369453612,1,7.430025152,18.81272283
1911,1,1,3,4,4,5,RUSSIA,1995,365,7,2,2,1,2,4,1,0,1618.123047,1.48E+08,5,5,10,2,4,6,3,1093,1,3,1994,3,4,5,3,3,3,0,10,2.285744344,1,7.389022143,18.81272283
1937,1,1,3,2,1,2,ESTONIA,1994,366,1,0,0,0,1,6,0,0,2727.035889,1463000,1,4,5,0,0,0,0,394,0,1,1993,1,0,1,3,3,2,1,5,1.592597163,1,7.910970543,14.19599968
1938,1,1,2,2,1,1,ESTONIA,1995,366,1,0,0,0,1,6,0,0,2902.437988,1437000,0,3,3,0,0,0,0,507,0,1,1994,1,1,1,3,3,1,1,3,1.08177154,0,7.973306348,14.17806817
1964,1,1,3,2,1,2,LATVIA,1994,367,3,0,1,0,2,8,0,0,2357.633057,2548000,0,5,5,1,0,1,0.5,288,1,3,1993,1,0,3,3,3,2,1,5,1.592597163,0,7.765413453,14.7508193
1965,1,1,2,2,2,2,LATVIA,1995,367,3,0,1,0,2,8,0,0,2365.986084,2515000,0,2,2,0,0,0,0,389,0,1,1994,3,1,1,3,3,2,1,2,0.676306431,0,7.768950163,14.73778336
1991,0,1,1,3,1,1,LITHUANIA,1994,368,0,0,0,0,0,10,0,0,2453.861084,3658000,0,7,7,0,0,0,0,356,0,1,1993,0,2,0,1,2,1,1,7,1.9290694,0,7.805418016,15.11242711
1992,0,1,1,2,1,1,LITHUANIA,1995,368,0,0,0,0,0,10,0,0,2552.73999,3632000,0,3,3,0,0,0,0,482,0,1,1994,0,0,1,1,1,1,1,3,1.08177154,0,7.844922567,15.10529402
2018,1,1,3,4,2,3,UKRAINE,1994,369,4,1,1,0,2,6,0,0,757.8289795,51900000,1,3,4,0,0,0,0,290,0,1,1993,1,2,4,4,3,3,1,4,1.369453612,1,6.630457739,17.76482935
2019,1,1,3,4,2,3,UKRAINE,1995,369,4,0,1,1,2,6,0,0,670.7869263,51500000,1,7,8,0,0,0,0,421,0,1,1994,4,1,2,3,4,3,1,8,2.062600793,1,6.50845154,17.75709237
2045,1,1,4,4,1,2,BELARUS,1994,370,1,0,0,0,1,7,0,0,1023.51001,10200000,0,3,3,0,0,0,0,164,0,1,1993,1,3,3,5,4,5,1,3,1.08177154,0,6.930993185,16.13789828
2046,1,1,5,5,2,2,BELARUS,1995,370,3,0,0,1,2,0,0,0,920.0338745,10200000,0,4,4,0,0,0,0,222,0,1,1994,1,1,4,4,5,6,0,4,1.369453612,0,6.824410489,16.13789828
2072,1,1,3,4,2,2,ARMENIA,1994,371,1,0,0,0,1,7,1,0,411.5118103,3380000,1,3,4,0,0,0,0,94,1,2,1993,1,0,3,3,4,4,1,4,1.369453612,1,6.01983772,15.03338627
2073,1,1,4,4,2,2,ARMENIA,1995,371,3,0,0,1,2,3,0,0,447.3172913,3324000,1,4,5,0,0,0,0,136,1,2,1994,1,1,3,3,3,5,0,5,1.592597163,1,6.103268167,15.01667943
2099,1,1,5,5,2,4,GEORGIA,1994,372,6,2,1,2,1,4,1,0,415.493103,5378000,1,6,7,0,0,0,0,155,0,1,1993,5,7,5,5,4,4,0,7,1.9290694,1,6.029466015,15.49782712
2100,1,1,4,5,3,3,GEORGIA,1995,372,5,2,1,1,1,5,0,0,428.3669128,5352000,1,3,4,0,0,0,0,192,0,1,1994,6,5,6,5,5,4,0,4,1.369453612,1,6.059980101,15.49298088
2142,0,1,2,2,1,1,FINLAND,1983,375,0,0,0,0,0,10,0,0,16451.13086,4856000,0,0,0,0,0,0,0,1475,0,0,1982,0,0,0,2,2,2,1,0.01,-4.622010935,0,9.708149499,15.39572561
2143,0,1,2,2,1,1,FINLAND,1984,375,0,0,0,0,0,10,0,0,16891.35938,4882000,0,2,2,0,0,0,0,1518,0,1,1983,0,0,0,2,2,2,1,2,0.676306431,0,9.734557491,15.40106553
2144,0,1,2,2,2,1,FINLAND,1985,375,0,0,0,0,0,10,0,0,17397.93945,4902000,0,2,2,0,0,0,0,1518,0,1,1984,0,0,0,2,2,2,1,2,0.676306431,0,9.764107056,15.40515384
2145,0,1,2,2,2,1,FINLAND,1986,375,0,0,0,0,0,10,0,0,17740.91992,4918000,0,5,5,0,0,0,0,1564,0,1,1985,0,0,1,2,2,1,1,5,1.592597163,0,9.78362911,15.4084125
2146,0,1,1,2,2,1,FINLAND,1987,375,1,0,0,0,1,10,0,0,18446.92969,4933000,0,4,4,0,0,0,0,1719,0,1,1986,0,0,0,2,2,1,1,4,1.369453612,0,9.822653223,15.41145788
2147,0,1,1,2,2,2,FINLAND,1988,375,0,0,0,0,0,10,0,0,19252.06055,4951000,0,2,2,0,0,0,0,1824,0,1,1987,1,0,0,1,2,1,1,2,0.676306431,0,9.865373375,15.41510013
2148,1,1,1,1,1,1,FINLAND,1989,375,0,0,0,0,0,10,0,0,20134.41016,4962000,0,3,3,0,0,0,0,1922,0,1,1988,0,1,0,1,1,1,1,3,1.08177154,0,9.910185578,15.41731944
2149,1,1,1,1,1,1,FINLAND,1990,375,0,0,0,0,0,10,0,0,19969.86914,4986000,0,4,4,0,0,0,0,2024,0,1,1989,0,0,0,1,1,1,1,4,1.369453612,0,9.901979874,15.42214454
2150,1,1,1,1,1,1,FINLAND,1991,375,0,0,0,0,0,10,0,0,18589.91992,5014000,0,4,4,0,0,0,0,2075,0,1,1990,0,0,0,1,1,1,1,4,1.369453612,0,9.830374773,15.42774456
2151,1,1,1,1,1,1,FINLAND,1992,375,0,0,0,0,0,10,0,0,17782.26953,5042000,0,3,3,0,0,0,0,2143,0,1,1991,0,0,0,1,1,1,1,3,1.08177154,0,9.785957146,15.43331339
2152,1,1,1,1,1,1,FINLAND,1993,375,0,0,0,0,0,10,0,0,17478.15039,5066000,0,0,0,0,0,0,0,2221,0,0,1992,0,0,0,1,1,1,1,0.01,-4.622010935,0,9.768706831,15.43806211
2153,1,1,1,1,1,1,FINLAND,1994,375,0,0,0,0,0,10,0,0,18083.85938,5089000,0,0,0,0,0,0,0,2280,0,0,1993,0,0,0,1,1,1,1,0.01,-4.622010935,0,9.802775072,15.44259191
2154,1,1,1,1,1,1,FINLAND,1995,375,0,0,0,0,0,10,0,0,18637.41992,5108000,0,0,0,0,0,0,0,2331,0,0,1994,0,0,0,1,1,1,1,0.01,-4.622010935,0,9.832926662,15.4463185
2169,0,1,1,1,1,1,SWEDEN,1983,380,1,0,0,0,1,10,0,0,19576.33008,8331000,0,0,0,0,0,0,0,1700,0,0,1982,0,0,0,1,1,1,1,0.01,-4.622010935,0,9.882076466,15.93549405
2170,0,1,1,1,1,1,SWEDEN,1984,380,0,0,0,0,0,10,0,0,20405.7207,8337000,0,1,1,0,0,0,0,1771,0,1,1983,1,0,0,1,1,1,1,1,-0.016840749,0,9.923570567,15.936214
2171,0,1,1,1,1,1,SWEDEN,1985,380,0,0,0,0,0,10,0,0,20825.63086,8350000,0,1,1,0,0,0,0,1771,0,1,1984,0,1,0,1,1,1,1,1,-0.016840749,0,9.94393976,15.9377721
2172,0,1,1,1,1,1,SWEDEN,1986,380,0,0,0,0,0,10,0,0,21355.08984,8370000,0,1,1,0,0,0,0,1723,0,1,1985,0,0,0,1,1,1,1,1,-0.016840749,0,9.96904539,15.94016444
2173,1,1,1,1,1,1,SWEDEN,1987,380,0,0,0,0,0,10,0,0,22005.0293,8399000,0,2,2,0,0,0,0,1980,0,1,1986,0,0,0,1,1,1,1,2,0.676306431,0,9.999026311,15.94362321
